,SERIAL_NO,DICT_NO,C_NO,SCC,NO_P,FC,TSP_EMI,PM_EMI,X_BLANK1,PM25_EMI,SOX_EMI,NOX_EMI,THC_EMI,NMHC_EMI,CO_EMI,PB_EMI,COMP_KIND1,WGS84_E,WGS84_N,ORI_QU1,X_BLANK2,DIA,X_BLANK3,HEI,X_BLANK4,TEMP,X_BLANK5,VEL,ASSUME_Q,ASSUME_D,ASSUME_H,ASSUME_T,ASSUME_V,NO_S,ASSUME_HD,HD1,ASSUME_DW,DW1,ASSUME_WY,WY1,X_BLANK6,X_BLANK7,X_BLANK8,X_BLANK9,X_BLANK10,X_BLANK11,EQ_1,A_NAME1,EQ_2,A_NAME2,EQ_3,A_NAME3,EQ_4,A_NAME4,EQ_5,A_NAME5,TSP_EFF,TSP_EFF1,SOX_EFF,NOX_EFF,VOC_EFF,CO_EFF,PB_EFF,ID_AREA,COMP_NAM,ZS,TSP_RANK,SOX_RANK,NOX_RANK,VOC_RANK,CO_RANK,PB_RANK,鄉鎮代碼,鄉鎮名稱,縣市代碼,縣市名稱,AREA,TOWNID,TOWNCODE,TOWNENG,COUNTYID,COUNTYCODE
1470,26260,211,E5600841,,TC15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1471,26261,211,E5600841,,TC16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1472,26262,211,E5600841,,TC17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1473,26263,211,E5600841,,TC18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1474,26264,211,E5600841,,TC19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1475,26265,211,E5600841,,TC1A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1476,26266,211,E5600841,,TC1B,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1477,26267,211,E5600841,,TC1C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1478,26268,211,E5600841,,TC51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1479,26269,211,E5600841,,TC61,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,AC6J,緊急燃燒塔,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1480,26270,211,E5600841,,TC62,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1481,26271,211,E5600841,,TC63,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1482,26272,211,E5600841,,TC64,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1483,26273,211,E5600841,,TC65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1484,26274,211,E5600841,,TC66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1485,26275,211,E5600841,,TC67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1486,26276,211,E5600841,,TC68,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,AC6J,緊急燃燒塔,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1487,26277,211,E5600841,,TC71,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1488,26278,211,E5600841,,TE71,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1489,26279,211,E5600841,,TE72,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1490,26280,211,E5600841,,TE73,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1491,26281,211,E5600841,,TE74,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1492,26282,211,E5600841,,TE81,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1493,26283,211,E5600841,,TE82,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1494,26284,211,E5600841,,TE83,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1495,26285,211,E5600841,,TE84,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1496,26286,211,E5600841,,TE85,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1497,26287,211,E5600841,,TE86,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1498,26288,211,E5600841,,TE87,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1499,26289,211,E5600841,,TE88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1500,26290,211,E5600841,,TE89,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1501,26291,211,E5600841,,TE8A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1502,26292,211,E5600841,,TE8B,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1503,26293,211,E5600841,,TE8C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1504,26294,211,E5600841,,TE8D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1505,26295,211,E5600841,,TE8E,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1506,26296,211,E5600841,,TE8F,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1507,26297,211,E5600841,,TE8G,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1508,26298,211,E5600841,,TE8H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1509,26299,211,E5600841,,TE8I,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1510,26300,211,E5600841,,TE8J,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1511,26301,211,E5600841,,TE8K,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1512,26302,211,E5600841,,TE8L,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1513,26303,211,E5600841,,TE8M,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1514,26304,211,E5600841,,TE8N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1515,26305,211,E5600841,,TE8O,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1516,26306,211,E5600841,,TE8P,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1517,26307,211,E5600841,,TE8Q,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1518,26308,211,E5600841,,TE8R,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1519,26309,211,E5600841,,TE8S,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1520,26310,211,E5600841,,TE8T,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1521,26311,211,E5600841,,TE8U,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1522,26312,211,E5600841,,TE8V,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1523,26313,211,E5600841,,TE8W,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
1524,26314,211,E5600841,,TE8X,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34796,22.55435,0.0,,0.0,,0.0,,0,,0.0,,,,,,Y000,*,24,*,7,*,48,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,D,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
